# Circuit de Spa-Francorchamps — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1608.8124,617.9166,-496.9046,0.0000,0.000,4.409,4.592,1.0000
1613.8173,620.0335,-501.4397,0.0000,0.000,4.400,4.654,1.0000
1618.8172,622.0694,-506.0064,0.0000,0.000,4.504,4.533,1.0000
1623.8137,624.0305,-510.6019,0.0000,0.000,4.613,4.403,1.0000
1628.8080,625.9237,-515.2235,0.0000,0.000,4.721,4.274,1.0000
1633.8014,627.7558,-519.8686,0.0000,0.000,4.830,4.145,1.0000
1638.7946,629.5338,-524.5346,0.0000,0.000,4.873,4.087,1.0000
1643.7883,631.2644,-529.2188,0.0000,0.000,4.778,4.180,1.0000
1648.7826,632.9545,-533.9185,0.0000,0.000,4.684,4.273,1.0000
1653.7779,634.6110,-538.6311,0.0000,0.000,4.590,4.365,1.0000
1658.7740,636.2408,-543.3539,0.0000,0.000,4.522,4.440,1.0000
1663.7708,637.8507,-548.0843,0.0000,0.000,4.536,4.459,1.0000
1668.7681,639.4476,-552.8195,0.0000,0.000,4.550,4.478,1.0000
1673.7657,641.0374,-557.5575,0.0000,0.000,4.564,4.497,1.0000
1678.7634,642.6216,-562.2975,0.0000,0.000,4.578,4.516,1.0000
1683.7613,644.2009,-567.0393,0.0000,0.000,4.592,4.535,1.0000
1688.7593,645.7760,-571.7826,0.0000,0.000,4.605,4.554,1.0000
1693.7575,647.3475,-576.5274,0.0000,0.000,4.619,4.573,1.0000
1698.7558,648.9160,-581.2732,0.0000,0.000,4.633,4.592,1.0000
1703.7543,650.4822,-586.0199,0.0000,0.000,4.647,4.611,1.0000
1708.7528,652.0467,-590.7673,0.0000,0.000,4.661,4.630,1.0000
1713.7513,653.6100,-595.5151,0.0000,0.000,4.675,4.649,1.0000
1718.7500,655.1730,-600.2631,0.0000,0.000,4.689,4.668,1.0000
1723.7486,656.7361,-605.0111,0.0000,0.000,4.703,4.687,1.0000
1728.7473,658.2998,-609.7589,0.0000,0.000,4.716,4.706,1.0000
1733.7460,659.8642,-614.5065,0.0000,0.000,4.730,4.725,1.0000
1738.7447,661.4293,-619.2539,0.0000,0.000,4.739,4.737,1.0000
1743.7435,662.9949,-624.0011,0.0000,0.000,4.742,4.740,1.0000
1748.7422,664.5612,-628.7481,0.0000,0.000,4.745,4.743,1.0000
1753.7410,666.1280,-633.4950,0.0000,0.000,4.748,4.746,1.0000
