# Circuit Zandvoort — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1134.1359,232.3459,-26.0350,0.0000,0.000,4.423,4.806,1.0000
1139.1422,237.3237,-25.5021,0.0000,0.000,4.733,4.795,1.0000
1144.1475,242.3087,-25.0508,0.0000,0.000,4.968,4.804,1.0000
1149.1510,247.2990,-24.6884,0.0000,0.000,4.985,4.870,1.0000
1154.1522,252.2931,-24.4222,0.0000,0.000,5.003,4.936,1.0000
1159.1508,257.2890,-24.2595,0.0000,0.000,5.020,4.961,1.0000
1164.1460,262.2840,-24.2082,0.0000,0.000,5.038,4.971,1.0000
1169.1373,267.2749,-24.2763,0.0000,0.000,5.101,4.800,1.0000
1174.1250,272.2587,-24.4719,0.0000,0.000,5.164,4.628,1.0000
1179.1098,277.2325,-24.8031,0.0000,0.000,5.156,4.505,1.0000
1184.0931,282.1931,-25.2778,0.0000,0.000,5.000,4.486,1.0000
1189.0770,287.1376,-25.9041,0.0000,0.000,4.845,4.466,1.0000
1194.0648,292.0647,-26.6792,0.0000,0.000,4.579,4.474,1.0000
1199.0588,296.9772,-27.5781,0.0000,0.000,4.286,4.488,1.0000
1204.0596,301.8781,-28.5730,0.0000,0.000,3.993,4.503,1.0000
1209.0663,306.7705,-29.6360,0.0000,0.000,3.982,4.404,1.0000
1214.0765,311.6578,-30.7391,0.0000,0.000,4.017,4.285,1.0000
1219.0873,316.5429,-31.8547,0.0000,0.000,4.051,4.167,1.0000
1224.0958,321.4290,-32.9550,0.0000,0.000,4.095,4.096,1.0000
1229.1005,326.3180,-34.0246,0.0000,0.000,4.158,4.133,1.0000
1234.1018,331.2105,-35.0624,0.0000,0.000,4.222,4.169,1.0000
1239.1004,336.1069,-36.0684,0.0000,0.000,4.286,4.205,1.0000
1244.0969,341.0075,-37.0424,0.0000,0.000,4.300,4.225,1.0000
1249.0919,345.9129,-37.9843,0.0000,0.000,4.240,4.219,1.0000
1254.0861,350.8234,-38.8941,0.0000,0.000,4.181,4.214,1.0000
1259.0799,355.7396,-39.7718,0.0000,0.000,4.121,4.209,1.0000
1264.0741,360.6617,-40.6171,0.0000,0.000,4.062,4.204,1.0000
1269.0692,365.5903,-41.4300,0.0000,0.000,4.003,4.198,1.0000
1274.0660,370.5257,-42.2105,0.0000,0.000,3.995,4.181,1.0000
1279.0650,375.4684,-42.9584,0.0000,0.000,4.092,4.141,1.0000
1284.0668,380.4188,-43.6736,0.0000,0.000,4.190,4.100,1.0000
1289.0721,385.3774,-44.3561,0.0000,0.000,4.121,4.194,1.0000
1294.0808,390.3443,-45.0018,0.0000,0.000,3.948,4.371,1.0000
1299.0874,395.3175,-45.5790,0.0000,0.000,3.916,4.443,1.0000
1304.0859,400.2943,-46.0444,0.0000,0.000,4.015,4.418,1.0000
1309.0731,405.2718,-46.3544,0.0000,0.000,4.118,4.385,1.0000
1314.0499,410.2474,-46.4657,0.0000,0.000,4.258,4.282,1.0000
1319.0224,415.2181,-46.3348,0.0000,0.000,4.398,4.178,1.0000
1324.0030,420.1813,-45.9182,0.0000,0.000,4.298,4.224,1.0000
1329.0078,425.1340,-45.1978,0.0000,0.000,4.108,4.323,1.0000
1334.0364,430.0727,-44.2513,0.0000,0.000,4.070,4.344,1.0000
1339.0731,434.9940,-43.1790,0.0000,0.000,4.125,4.316,1.0000
1344.0951,439.8940,-42.0790,0.0000,0.000,4.177,4.281,1.0000
1349.0910,444.7638,-40.9637,0.0000,0.000,4.223,4.231,1.0000
