# Hockenheimring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1500.0474,773.0529,366.2353,0.0000,0.000,6.365,6.554,1.0000
1505.0553,778.0602,366.1596,0.0000,0.000,6.407,6.520,1.0000
1510.0663,783.0712,366.1568,0.0000,0.000,6.448,6.485,1.0000
1515.0794,788.0838,366.2219,0.0000,0.000,6.489,6.451,1.0000
1520.0930,793.0959,366.3501,0.0000,0.000,6.530,6.416,1.0000
1525.1058,798.1052,366.5363,0.0000,0.000,6.460,6.470,1.0000
1530.1161,803.1098,366.7756,0.0000,0.000,6.342,6.559,1.0000
1535.1220,808.1074,367.0631,0.0000,0.000,6.225,6.649,1.0000
1540.1232,813.0975,367.3967,0.0000,0.000,6.107,6.739,1.0000
1545.1208,818.0806,367.7765,0.0000,0.000,5.990,6.829,1.0000
1550.1159,823.0575,368.2026,0.0000,0.000,5.970,6.834,1.0000
1555.1095,828.0287,368.6753,0.0000,0.000,5.990,6.803,1.0000
1560.1029,832.9950,369.1948,0.0000,0.000,6.010,6.772,1.0000
1565.0971,837.9569,369.7614,0.0000,0.000,6.031,6.741,1.0000
1570.0932,842.9152,370.3750,0.0000,0.000,6.051,6.710,1.0000
1575.0915,847.8699,371.0338,0.0000,0.000,6.071,6.679,1.0000
1580.0920,852.8210,371.7350,0.0000,0.000,6.092,6.648,1.0000
1585.0945,857.7684,372.4758,0.0000,0.000,6.112,6.617,1.0000
1590.0988,862.7119,373.2532,0.0000,0.000,6.132,6.586,1.0000
1595.1046,867.6515,374.0644,0.0000,0.000,6.152,6.556,1.0000
1600.1115,872.5871,374.9066,0.0000,0.000,6.165,6.567,1.0000
1605.1191,877.5185,375.7770,0.0000,0.000,6.177,6.578,1.0000
1610.1270,882.4457,376.6726,0.0000,0.000,6.190,6.588,1.0000
1615.1348,887.3685,377.5907,0.0000,0.000,6.203,6.599,1.0000
1620.1418,892.2870,378.5283,0.0000,0.000,6.215,6.610,1.0000
1625.1475,897.2009,379.4827,0.0000,0.000,6.228,6.621,1.0000
1630.1514,902.1102,380.4510,0.0000,0.000,6.240,6.632,1.0000
1635.1527,907.0147,381.4303,0.0000,0.000,6.253,6.643,1.0000
1640.1510,911.9144,382.4181,0.0000,0.000,6.265,6.653,1.0000
1645.1461,916.8059,383.4301,0.0000,0.000,6.278,6.664,1.0000
1650.1393,921.6811,384.5092,0.0000,0.000,6.306,6.649,1.0000
1655.1339,926.5315,385.7008,0.0000,0.000,6.351,6.609,1.0000
1660.1359,931.3511,387.0391,0.0000,0.000,6.395,6.569,1.0000
1665.1456,936.1548,388.4612,0.0000,0.000,6.439,6.529,1.0000
1670.1567,940.9686,389.8534,0.0000,0.000,6.484,6.489,1.0000
1675.1647,945.8184,391.1019,0.0000,0.000,6.481,6.510,1.0000
1680.1728,950.7138,392.1589,0.0000,0.000,6.431,6.590,1.0000
1685.1792,955.6216,393.1473,0.0000,0.000,6.381,6.670,1.0000
1690.1753,960.5018,394.2172,0.0000,0.000,6.331,6.750,1.0000
1695.1608,965.3162,395.5122,0.0000,0.000,6.281,6.830,1.0000
1700.1489,970.0587,397.0580,0.0000,0.000,6.294,6.819,1.0000
1705.1463,974.7512,398.7770,0.0000,0.000,6.323,6.783,1.0000
1710.1509,979.4165,400.5882,0.0000,0.000,6.353,6.748,1.0000
1715.1566,984.0742,402.4219,0.0000,0.000,6.383,6.712,1.0000
1720.1620,988.7293,404.2616,0.0000,0.000,6.412,6.676,1.0000
1725.1670,993.3821,406.1060,0.0000,0.000,6.442,6.641,1.0000
1730.1718,998.0334,407.9536,0.0000,0.000,6.472,6.605,1.0000
1735.1763,1002.6836,409.8030,0.0000,0.000,6.501,6.569,1.0000
1740.1805,1007.3333,411.6528,0.0000,0.000,6.531,6.534,1.0000
1745.1844,1011.9832,413.5018,0.0000,0.000,6.547,6.518,1.0000
1750.1882,1016.6337,415.3484,0.0000,0.000,6.545,6.528,1.0000
1755.1916,1021.2854,417.1913,0.0000,0.000,6.543,6.538,1.0000
1760.1949,1025.9389,419.0291,0.0000,0.000,6.541,6.547,1.0000
1765.1981,1030.5948,420.8604,0.0000,0.000,6.539,6.557,1.0000
1770.2010,1035.2537,422.6838,0.0000,0.000,6.537,6.567,1.0000
1775.2039,1039.9160,424.4980,0.0000,0.000,6.535,6.577,1.0000
1780.2067,1044.5824,426.3016,0.0000,0.000,6.533,6.587,1.0000
1785.2095,1049.2534,428.0932,0.0000,0.000,6.531,6.597,1.0000
